Kod TERYT,Gmina,Powiat,Województwo,registered_voters,ballots_cast,valid_votes,biedroń,bosak,duda,hołownia,jakubiak,kosiniak-kamysz,piotrowski,tanajno,trzaskowksi,witkowski,żółtek
301502,gm. Lwówek,nowotomyski,wielkopolskie,7043,4076,4078,58,224,1711,808,5,157,1,9,1089,9,7
301503,gm. Miedzichowo,nowotomyski,wielkopolskie,2989,1831,1829,23,123,797,284,4,61,2,3,530,0,2
301504,gm. Nowy Tomyśl,nowotomyski,wielkopolskie,20394,13577,13610,372,869,4080,2574,25,304,19,23,5278,36,30
301505,gm. Opalenica,nowotomyski,wielkopolskie,12437,8166,8183,133,418,3209,1752,11,231,8,8,2392,7,14
301506,gm. Zbąszyń,nowotomyski,wielkopolskie,10567,6977,6985,136,551,2289,1393,7,142,6,10,2429,10,12
301601,gm. Oborniki,obornicki,wielkopolskie,25715,16831,16900,359,1031,5502,3068,26,535,11,13,6285,24,46
301602,gm. Rogoźno,obornicki,wielkopolskie,13556,8365,8364,185,423,3095,1518,12,228,4,10,2869,10,10
301603,gm. Ryczywół,obornicki,wielkopolskie,5516,3213,3229,49,150,1410,529,4,153,3,4,911,3,13
301701,m. Ostrów Wielkopolski,ostrowski,wielkopolskie,56179,36791,36980,785,2362,12088,6006,53,756,40,51,14722,45,72
301702,gm. Nowe Skalmierzyce,ostrowski,wielkopolskie,12180,7506,7534,137,623,3514,1083,10,274,8,5,1859,7,14
301703,gm. Odolanów,ostrowski,wielkopolskie,11569,7351,7338,77,575,4308,894,18,190,5,8,1235,12,16
301704,gm. Ostrów Wielkopolski,ostrowski,wielkopolskie,14887,9376,9421,146,691,4726,1431,17,310,7,17,2039,16,21
301705,gm. Przygodzice,ostrowski,wielkopolskie,9538,6188,6229,109,428,3037,951,9,219,8,4,1447,4,13
301706,gm. Raszków,ostrowski,wielkopolskie,9160,5730,5773,83,464,3075,847,9,187,5,7,1083,2,11
301707,gm. Sieroszewice,ostrowski,wielkopolskie,7547,4485,4485,63,397,2579,514,14,115,9,4,771,5,14
301708,gm. Sośnie,ostrowski,wielkopolskie,5199,3024,3030,39,221,1737,355,8,99,0,2,556,8,5
301801,gm. Czajków,ostrzeszowski,wielkopolskie,2050,1173,1195,8,113,673,121,0,63,0,3,208,1,5
301802,gm. Doruchów,ostrzeszowski,wielkopolskie,4225,2519,2549,27,165,1431,352,5,101,4,2,449,4,9
301803,gm. Grabów nad Prosną,ostrzeszowski,wielkopolskie,6157,3631,3717,55,283,1888,482,8,194,8,10,776,10,3
301804,gm. Kobyla Góra,ostrzeszowski,wielkopolskie,4802,2891,2902,40,230,1239,483,2,92,4,3,794,5,10
301805,gm. Kraszewice,ostrzeszowski,wielkopolskie,2835,1644,1655,20,120,878,235,1,70,3,2,317,2,7
301806,gm. Mikstat,ostrzeszowski,wielkopolskie,4831,2961,2979,42,209,1900,296,0,82,1,2,438,5,4
301807,gm. Ostrzeszów,ostrzeszowski,wielkopolskie,18697,11807,11879,216,732,4691,1978,12,341,19,18,3832,17,23
301901,m. Piła,pilski,wielkopolskie,54573,35884,36066,939,2112,10578,6501,41,630,33,51,15053,63,65
301902,gm. Białośliwie,pilski,wielkopolskie,3668,2285,2281,34,164,1042,385,14,93,2,0,540,1,6
301903,gm. Kaczory,pilski,wielkopolskie,6045,3927,3941,76,300,1618,778,9,87,3,7,1046,11,6
301904,gm. Łobżenica,pilski,wielkopolskie,7356,4116,4131,45,217,2447,523,12,149,13,4,717,1,3
301905,gm. Miasteczko Krajeńskie,pilski,wielkopolskie,2527,1403,1405,21,105,544,293,1,64,1,1,368,2,5
301906,gm. Szydłowo,pilski,wielkopolskie,6842,4353,4356,102,351,1436,823,6,126,5,5,1479,9,14
301907,gm. Ujście,pilski,wielkopolskie,6185,3833,3843,91,236,1455,745,8,112,3,6,1173,4,10
301908,gm. Wyrzysk,pilski,wielkopolskie,10740,5910,5929,133,367,2756,973,10,187,5,9,1463,9,17
301909,gm. Wysoka,pilski,wielkopolskie,5044,2788,2787,41,213,1375,450,7,100,6,4,582,5,4
302001,gm. Chocz,pleszewski,wielkopolskie,3803,2266,2284,31,174,1266,283,2,90,3,0,429,1,5
302002,gm. Czermin,pleszewski,wielkopolskie,3782,2395,2413,20,134,1517,222,5,135,1,4,370,2,3
302003,gm. Dobrzyca,pleszewski,wielkopolskie,6304,3819,3840,55,225,2047,559,4,185,3,3,753,1,5
302004,gm. Gizałki,pleszewski,wielkopolskie,3599,2226,2229,38,88,1476,271,3,75,1,4,264,4,5
302005,gm. Gołuchów,pleszewski,wielkopolskie,8504,5400,5447,76,365,2803,729,12,209,5,6,1228,5,9
302006,gm. Pleszew,pleszewski,wielkopolskie,23038,14245,14343,249,859,6150,2035,29,357,15,12,4593,19,25
302101,m. Luboń,poznański,wielkopolskie,23725,17334,17474,470,981,4546,3440,22,300,27,28,7563,39,58
302102,m. Puszczykowo,poznański,wielkopolskie,7881,5888,5979,144,257,1541,852,9,112,7,6,3015,19,17
302103,gm. Buk,poznański,wielkopolskie,9741,6656,6665,110,319,2491,1284,10,189,16,7,2210,15,14
302104,gm. Czerwonak,poznański,wielkopolskie,20977,14976,15155,405,808,4021,3070,18,273,21,23,6439,42,35
302105,gm. Dopiewo,poznański,wielkopolskie,20372,15841,15947,353,898,3460,3181,14,294,16,18,7651,35,27
302106,gm. Kleszczewo,poznański,wielkopolskie,6533,4967,4988,109,308,1342,1092,4,121,4,10,1977,14,7
302107,gm. Komorniki,poznański,wielkopolskie,21632,16543,16627,380,912,3294,3610,32,324,9,27,7968,29,42
302108,gm. Kostrzyn,poznański,wielkopolskie,14355,9200,9214,193,630,3370,1605,13,220,8,13,3121,22,19
302109,gm. Kórnik,poznański,wielkopolskie,21890,16090,16153,355,1070,4108,3430,23,314,12,22,6749,32,38
302110,gm. Mosina,poznański,wielkopolskie,25012,17815,17877,427,1008,5587,3336,27,333,17,26,7033,42,41
302111,gm. Murowana Goślina,poznański,wielkopolskie,13001,8869,8901,218,493,2482,1895,12,139,9,11,3606,12,24
302112,gm. Pobiedziska,poznański,wielkopolskie,15290,10663,10725,269,586,3281,1922,11,277,4,23,4295,27,30
302113,gm. Rokietnica,poznański,wielkopolskie,13940,10419,10452,231,544,2260,2284,12,185,7,14,4872,20,23
302114,gm. Stęszew,poznański,wielkopolskie,11866,7804,7829,151,491,2639,1597,7,392,11,12,2500,4,25
302115,gm. Suchy Las,poznański,wielkopolskie,13337,10505,10607,274,525,2240,1949,17,186,6,12,5368,16,14
302116,gm. Swarzędz,poznański,wielkopolskie,38224,27641,27798,724,1499,7332,5294,51,542,28,38,12162,57,71
302117,gm. Tarnowo Podgórne,poznański,wielkopolskie,21143,16236,16334,330,753,3735,3511,21,254,12,23,7627,39,29
302201,gm. Bojanowo,rawicki,wielkopolskie,6769,3775,3767,94,268,1589,580,12,143,3,8,1055,6,9
302202,gm. Jutrosin,rawicki,wielkopolskie,5533,3154,3157,41,184,1708,472,5,157,11,5,569,2,3
302203,gm. Miejska Górka,rawicki,wielkopolskie,7224,4195,4204,59,280,2189,575,10,186,8,9,873,3,12
302204,gm. Pakosław,rawicki,wielkopolskie,3686,2479,2483,41,145,1417,331,4,132,2,6,397,3,5
302205,gm. Rawicz,rawicki,wielkopolskie,23885,14743,14765,360,911,5358,2530,29,359,12,19,5140,17,30
302301,m. Słupca,słupecki,wielkopolskie,10656,6822,6859,161,277,2890,874,9,261,6,6,2359,7,9
302302,gm. Lądek,słupecki,wielkopolskie,4594,2709,2735,40,128,1541,357,3,108,2,3,543,4,6
302303,gm. Orchowo,słupecki,wielkopolskie,3056,1706,1716,31,119,939,175,3,60,1,2,383,0,3
302304,gm. Ostrowite,słupecki,wielkopolskie,4260,2359,2381,26,106,1483,233,4,65,1,1,455,3,4
302305,gm. Powidz,słupecki,wielkopolskie,2215,1628,1629,38,67,662,277,0,37,2,2,537,3,4
302306,gm. Słupca,słupecki,wielkopolskie,7624,4492,4494,73,192,2603,550,8,170,2,10,875,3,8
302307,gm. Strzałkowo,słupecki,wielkopolskie,7926,4935,4934,109,280,2490,697,4,183,5,14,1135,2,15
302308,gm. Zagórów,słupecki,wielkopolskie,7084,3961,3944,63,174,2317,464,7,144,5,5,754,4,7
302401,m. Obrzycko,szamotulski,wielkopolskie,1885,1305,1303,31,61,487,258,2,38,3,4,412,2,5
302402,gm. Duszniki,szamotulski,wielkopolskie,7119,4642,4649,71,312,2021,873,5,186,3,3,1162,4,9
302403,gm. Kaźmierz,szamotulski,wielkopolskie,6613,4302,4326,96,289,1360,939,5,102,0,4,1520,6,5
302404,gm. Obrzycko,szamotulski,wielkopolskie,3466,1970,1967,49,107,777,386,4,35,2,3,601,1,2
302405,gm. Ostroróg,szamotulski,wielkopolskie,3825,2330,2339,35,120,936,465,2,48,2,4,724,2,1
302406,gm. Pniewy,szamotulski,wielkopolskie,9609,5992,6046,122,373,2342,1179,9,134,7,4,1864,5,7
302407,gm. Szamotuły,szamotulski,wielkopolskie,23170,15171,15221,341,792,4885,2778,17,324,15,19,5982,38,30
302408,gm. Wronki,szamotulski,wielkopolskie,15805,10280,10299,248,481,3216,1990,19,289,8,17,3999,20,12
302501,gm. Dominowo,średzki,wielkopolskie,2383,1462,1461,18,120,712,217,5,102,0,5,265,12,5
302502,gm. Krzykosy,średzki,wielkopolskie,5448,3353,3380,62,230,1711,612,5,112,4,6,627,4,7
302503,gm. Nowe Miasto nad Wartą,średzki,wielkopolskie,7008,4141,4152,79,251,2030,667,6,96,1,4,1004,4,10
302504,gm. Środa Wielkopolska,średzki,wielkopolskie,25026,16430,16459,328,1257,5982,3382,25,426,21,16,4951,33,38
302505,gm. Zaniemyśl,średzki,wielkopolskie,5403,3551,3571,67,228,1284,674,6,113,3,3,1183,3,7
302601,gm. Brodnica,śremski,wielkopolskie,3824,2174,2176,52,111,891,432,2,72,3,1,606,4,2
302602,gm. Dolsk,śremski,wielkopolskie,4597,2674,2671,58,199,1333,422,11,75,3,4,556,6,4
302603,gm. Książ Wielkopolski,śremski,wielkopolskie,6566,3596,3603,64,206,1858,605,7,118,4,4,726,4,7
302604,gm. Śrem,śremski,wielkopolskie,31992,20974,21070,480,1375,7733,3903,40,479,19,37,6918,28,58
302701,m. Turek,turecki,wielkopolskie,21437,13460,13546,269,775,6105,2001,13,216,11,20,4097,18,21
302702,gm. Brudzew,turecki,wielkopolskie,4758,2950,2962,45,136,2055,287,4,70,3,2,351,2,7
302703,gm. Dobra,turecki,wielkopolskie,4848,2929,2953,20,159,1953,279,6,121,1,2,407,0,5
302704,gm. Kawęczyn,turecki,wielkopolskie,4159,2473,2488,27,130,1725,217,3,109,0,7,264,3,3
302705,gm. Malanów,turecki,wielkopolskie,5205,2820,2820,33,207,1753,327,3,68,0,2,422,2,3
302706,gm. Przykona,turecki,wielkopolskie,3663,2255,2264,33,125,1477,281,4,60,2,5,270,0,7
302707,gm. Tuliszków,turecki,wielkopolskie,8206,4885,4882,71,239,3166,520,7,111,2,3,754,3,6
302708,gm. Turek,turecki,wielkopolskie,7602,4797,4803,75,326,2614,738,10,108,2,8,910,4,8
302709,gm. Władysławów,turecki,wielkopolskie,6294,4212,4204,50,255,2938,342,0,76,1,8,528,1,5
302801,m. Wągrowiec,wągrowiecki,wielkopolskie,19504,12682,12739,338,753,4232,2258,19,293,10,16,4776,22,22
302802,gm. Damasławek,wągrowiecki,wielkopolskie,4146,2568,2579,34,108,1344,419,9,105,4,4,536,9,7
302803,gm. Gołańcz,wągrowiecki,wielkopolskie,6204,3540,3546,66,194,1700,516,6,225,2,5,813,6,13
302804,gm. Mieścisko,wągrowiecki,wielkopolskie,4651,2774,2780,38,129,1309,549,4,90,3,7,641,6,4
302805,gm. Skoki,wągrowiecki,wielkopolskie,7422,4511,4514,89,219,1630,862,5,118,0,4,1571,7,9
302806,gm. Wapno,wągrowiecki,wielkopolskie,2315,1308,1308,33,73,573,265,1,64,2,0,292,1,4
302807,gm. Wągrowiec,wągrowiecki,wielkopolskie,9209,5302,5306,110,327,2282,928,8,261,7,8,1368,4,3
302901,gm. Przemęt,wolsztyński,wielkopolskie,11170,6684,6695,99,465,3289,1062,9,331,4,14,1403,9,10
302902,gm. Siedlec,wolsztyński,wielkopolskie,9648,6132,6133,87,476,2598,1172,10,218,7,18,1520,6,21
302903,gm. Wolsztyn,wolsztyński,wielkopolskie,23148,15821,15809,242,1113,5429,2992,15,402,18,22,5523,24,29
303001,gm. Kołaczkowo,wrzesiński,wielkopolskie,4618,2763,2755,47,139,1573,408,4,122,1,2,450,5,4
303002,gm. Miłosław,wrzesiński,wielkopolskie,7928,4898,4907,106,322,2427,801,12,138,2,1,1090,3,5
303003,gm. Nekla,wrzesiński,wielkopolskie,5830,3751,3796,90,240,1500,716,5,95,5,6,1118,9,12
303004,gm. Pyzdry,wrzesiński,wielkopolskie,5554,3165,3202,38,169,1872,397,2,108,5,2,602,1,6
303005,gm. Września,wrzesiński,wielkopolskie,35850,23687,23746,513,1536,9204,3720,27,548,18,33,8058,31,58
303101,m. Złotów,złotowski,wielkopolskie,14339,8933,8959,231,539,2827,1490,17,232,16,18,3554,15,20
303102,gm. Jastrowie,złotowski,wielkopolskie,8862,4574,4598,80,214,1832,865,4,92,4,6,1482,13,6
303103,gm. Krajenka,złotowski,wielkopolskie,5749,3481,3499,55,244,1343,723,10,107,5,5,992,8,7
303104,gm. Lipka,złotowski,wielkopolskie,4258,2159,2166,48,144,944,349,0,89,4,1,577,5,5
303105,gm. Okonek,złotowski,wielkopolskie,6649,3424,3429,78,178,1498,567,6,79,2,6,1010,1,4
303106,gm. Tarnówka,złotowski,wielkopolskie,2361,1430,1428,29,67,596,302,1,57,3,1,368,1,3
303107,gm. Zakrzewo,złotowski,wielkopolskie,3917,2291,2307,48,231,990,429,6,68,3,1,528,2,1
303108,gm. Złotów,złotowski,wielkopolskie,7306,3943,3941,63,219,1718,649,2,177,7,10,1086,7,3
306101,m. Kalisz,Kalisz,wielkopolskie,75674,49809,49987,1418,2910,17522,6745,74,947,52,71,20056,65,127
306201,m. Konin,Konin,wielkopolskie,57663,37573,37692,928,2000,15627,5311,49,673,42,44,12891,44,83
306301,m. Leszno,Leszno,wielkopolskie,47675,31817,31949,1001,2306,9004,5154,28,675,25,61,13580,68,47
306401,m. Poznań,Poznań,wielkopolskie,411900,297305,299390,11389,17483,68806,51285,397,5228,282,513,142110,1040,857
320101,m. Białogard,białogardzki,zachodniopomorskie,17870,10554,10593,303,470,3714,1757,11,175,7,11,4111,13,21
320102,gm. Białogard,białogardzki,zachodniopomorskie,5859,2754,2755,41,131,1249,485,2,56,2,3,783,1,2
320103,gm. Karlino,białogardzki,zachodniopomorskie,6812,3251,3271,78,242,1354,449,4,84,3,2,1048,1,6
320104,gm. Tychowo,białogardzki,zachodniopomorskie,5396,2966,2970,100,139,1257,520,5,63,5,5,867,0,9
320201,gm. Bierzwnik,choszczeński,zachodniopomorskie,3784,2084,2071,31,86,996,273,0,60,0,1,622,0,2
320202,gm. Choszczno,choszczeński,zachodniopomorskie,16503,9445,9470,230,457,3600,1528,10,203,10,6,3401,5,20
320203,gm. Drawno,choszczeński,zachodniopomorskie,4181,2129,2138,43,111,931,306,0,80,0,2,660,2,3
320204,gm. Krzęcin,choszczeński,zachodniopomorskie,2826,1386,1388,20,43,665,212,3,52,1,1,386,3,2
320205,gm. Pełczyce,choszczeński,zachodniopomorskie,6035,2905,2898,41,183,1453,453,4,102,2,4,648,4,4
320206,gm. Recz,choszczeński,zachodniopomorskie,4166,2048,2042,41,167,977,291,4,55,0,4,499,2,2
320301,gm. Czaplinek,drawski,zachodniopomorskie,9305,5197,5190,125,314,1883,891,6,155,6,6,1788,5,11
320302,gm. Drawsko Pomorskie,drawski,zachodniopomorskie,13534,7438,7454,173,343,2628,1281,5,164,7,17,2815,11,10
320303,gm. Kalisz Pomorski,drawski,zachodniopomorskie,5521,2738,2747,46,171,1103,495,1,72,2,4,846,1,6
320305,gm. Wierzchowo,drawski,zachodniopomorskie,3819,2231,2227,44,87,1012,362,6,60,2,4,644,0,6
320306,gm. Złocieniec,drawski,zachodniopomorskie,12766,7308,7318,128,467,3011,1060,9,142,11,13,2469,3,5
320402,gm. Goleniów,goleniowski,zachodniopomorskie,28259,17830,17873,482,1195,5834,3094,32,350,14,34,6782,25,31
320403,gm. Maszewo,goleniowski,zachodniopomorskie,6730,3561,3552,71,230,1624,676,2,66,2,9,861,3,8
320404,gm. Nowogard,goleniowski,zachodniopomorskie,19572,11092,11091,377,496,4218,1981,17,290,9,9,3655,12,27
320405,gm. Osina,goleniowski,zachodniopomorskie,2341,1286,1287,28,69,600,251,1,16,1,2,318,0,1
320406,gm. Przybiernów,goleniowski,zachodniopomorskie,3808,2033,2045,26,97,997,254,1,66,4,1,595,3,1
320407,gm. Stepnica,goleniowski,zachodniopomorskie,3786,1908,1896,27,88,713,350,5,48,0,5,655,2,3
320501,gm. Brojce,gryficki,zachodniopomorskie,2888,1359,1354,29,49,688,218,2,35,0,1,330,1,1
320502,gm. Gryfice,gryficki,zachodniopomorskie,18225,10291,10302,236,452,3740,1949,14,244,12,7,3624,11,13
320503,gm. Karnice,gryficki,zachodniopomorskie,3234,1793,1835,30,70,865,359,4,34,0,0,471,0,2
320504,gm. Płoty,gryficki,zachodniopomorskie,7170,3558,3561,74,141,1649,533,6,79,4,6,1049,5,15
320507,gm. Rewal,gryficki,zachodniopomorskie,8214,7008,7012,153,360,2045,1072,7,122,4,7,3218,10,14
320508,gm. Trzebiatów,gryficki,zachodniopomorskie,13289,7821,7849,151,391,2977,1283,14,171,12,10,2817,9,14
320601,gm. Banie,gryfiński,zachodniopomorskie,4947,2454,2451,55,151,1291,322,2,72,2,2,548,4,2
320602,gm. Cedynia,gryfiński,zachodniopomorskie,3405,1749,1752,38,82,658,351,4,28,1,4,574,6,6
320603,gm. Chojna,gryfiński,zachodniopomorskie,10565,5895,5924,126,381,2499,937,9,129,9,11,1802,8,13
320604,gm. Gryfino,gryfiński,zachodniopomorskie,23869,15248,15299,370,986,6034,2224,17,253,19,20,5320,22,34
320605,gm. Mieszkowice,gryfiński,zachodniopomorskie,5408,2995,3004,42,191,1224,561,6,87,3,1,880,2,7
320606,gm. Moryń,gryfiński,zachodniopomorskie,3340,1763,1767,29,88,781,312,4,34,0,4,513,1,1
320607,gm. Stare Czarnowo,gryfiński,zachodniopomorskie,3012,1808,1797,40,86,862,302,3,37,0,7,456,0,4
320608,gm. Trzcińsko-Zdrój,gryfiński,zachodniopomorskie,4263,2189,2198,39,117,1015,427,6,61,1,3,524,0,5
320609,gm. Widuchowa,gryfiński,zachodniopomorskie,4231,2170,2170,41,115,1036,298,4,47,1,4,620,0,4
320701,gm. Dziwnów,kamieński,zachodniopomorskie,6208,4976,5008,106,186,1439,783,11,99,6,5,2365,4,4
320702,gm. Golczewo,kamieński,zachodniopomorskie,4711,2521,2518,45,116,1120,408,2,87,2,4,728,3,3
320703,gm. Kamień Pomorski,kamieński,zachodniopomorskie,11250,6611,6637,180,269,2268,940,14,120,4,11,2814,6,11
320704,gm. Międzyzdroje,kamieński,zachodniopomorskie,6605,4484,4499,116,218,1412,633,7,77,2,11,2019,1,3
320705,gm. Świerzno,kamieński,zachodniopomorskie,3329,1720,1715,45,55,657,332,3,49,3,2,561,3,5
320706,gm. Wolin,kamieński,zachodniopomorskie,10044,5966,5987,156,313,2260,820,11,154,7,9,2241,7,9
320801,m. Kołobrzeg,kołobrzeski,zachodniopomorskie,38579,25692,25783,801,1198,8178,3910,33,396,19,48,11135,33,32
320802,gm. Dygowo,kołobrzeski,zachodniopomorskie,4315,2418,2416,75,129,1025,410,7,80,2,5,673,4,6
320803,gm. Gościno,kołobrzeski,zachodniopomorskie,4050,2203,2188,60,151,881,342,5,51,0,0,691,2,5
320804,gm. Kołobrzeg,kołobrzeski,zachodniopomorskie,10756,7559,7574,169,323,2561,1291,3,139,6,15,3045,6,16
320805,gm. Rymań,kołobrzeski,zachodniopomorskie,3137,1666,1662,31,57,731,296,4,80,0,1,461,1,0
320806,gm. Siemyśl,kołobrzeski,zachodniopomorskie,2931,1639,1653,25,68,634,306,1,65,1,2,549,0,2
320807,gm. Ustronie Morskie,kołobrzeski,zachodniopomorskie,5770,4417,4408,95,209,1529,684,5,98,0,8,1764,7,9
320901,gm. Będzino,koszaliński,zachodniopomorskie,6996,4046,4031,101,193,1570,693,1,142,4,2,1319,2,4
320902,gm. Biesiekierz,koszaliński,zachodniopomorskie,5352,3409,3414,102,197,968,642,6,126,4,1,1355,3,10
320903,gm. Bobolice,koszaliński,zachodniopomorskie,7139,3658,3683,94,182,1754,506,4,110,4,3,1013,8,5
320904,gm. Manowo,koszaliński,zachodniopomorskie,5167,3304,3296,96,180,1057,616,7,66,5,8,1244,6,11
320905,gm. Mielno,koszaliński,zachodniopomorskie,8859,7497,7505,160,391,2441,1169,15,121,11,5,3176,11,5
320906,gm. Polanów,koszaliński,zachodniopomorskie,6725,3355,3338,76,171,1419,454,6,80,3,7,1110,5,7
320907,gm. Sianów,koszaliński,zachodniopomorskie,10714,6201,6206,181,347,2204,1112,15,143,7,10,2171,4,12
320908,gm. Świeszyno,koszaliński,zachodniopomorskie,5853,3833,3823,108,193,1162,812,4,94,0,1,1432,6,11
321001,gm. Barlinek,myśliborski,zachodniopomorskie,14695,8551,8609,186,690,3279,1209,9,154,7,13,3029,14,19
321002,gm. Boleszkowice,myśliborski,zachodniopomorskie,2266,1219,1216,24,81,448,257,1,42,0,2,356,4,1
321003,gm. Dębno,myśliborski,zachodniopomorskie,15550,8784,8788,165,696,3197,1386,10,178,6,14,3111,5,20
321004,gm. Myślibórz,myśliborski,zachodniopomorskie,15393,8329,8325,176,408,3590,1070,10,167,5,7,2864,11,17
321005,gm. Nowogródek Pomorski,myśliborski,zachodniopomorskie,2624,1384,1380,25,64,613,237,0,36,3,4,393,3,2
321101,gm. Dobra (Szczecińska),policki,zachodniopomorskie,17647,13008,13125,376,702,2667,2314,28,243,6,31,6719,14,25
321102,gm. Kołbaskowo,policki,zachodniopomorskie,9685,6529,6562,191,413,1615,1271,13,124,6,14,2891,4,20
321103,gm. Nowe Warpno,policki,zachodniopomorskie,1309,822,822,19,46,243,140,3,16,2,2,349,1,1
321104,gm. Police,policki,zachodniopomorskie,30237,19285,19337,483,1273,6888,3085,32,318,8,41,7138,28,43
321201,gm. Bielice,pyrzycki,zachodniopomorskie,2392,1391,1396,21,91,733,227,1,49,1,5,265,2,1
321202,gm. Kozielice,pyrzycki,zachodniopomorskie,2027,1080,1075,13,64,639,143,1,31,1,7,171,2,3
321203,gm. Lipiany,pyrzycki,zachodniopomorskie,4608,2440,2447,59,128,1178,320,4,96,1,3,652,0,6
321204,gm. Przelewice,pyrzycki,zachodniopomorskie,3976,2043,2049,37,98,1046,315,0,73,0,1,473,3,3
321205,gm. Pyrzyce,pyrzycki,zachodniopomorskie,14866,8958,8997,185,509,4314,1281,19,220,11,9,2430,10,9
321206,gm. Warnice,pyrzycki,zachodniopomorskie,2690,1491,1488,16,71,882,216,2,31,1,3,265,1,0
321301,m. Darłowo,sławieński,zachodniopomorskie,12024,7616,7646,270,296,2459,1146,9,189,8,12,3243,5,9
321302,m. Sławno,sławieński,zachodniopomorskie,9310,5537,5555,163,328,2188,749,11,147,2,3,1954,2,8
321303,gm. Darłowo,sławieński,zachodniopomorskie,8265,5468,5477,129,284,1895,893,5,191,1,8,2054,6,11
321304,gm. Malechowo,sławieński,zachodniopomorskie,4957,2586,2589,68,132,1261,360,10,63,2,2,687,1,3
321305,gm. Postomino,sławieński,zachodniopomorskie,6861,4301,4309,125,245,1853,522,7,140,2,5,1399,5,6
321306,gm. Sławno,sławieński,zachodniopomorskie,6672,3270,3266,106,223,1548,403,2,93,5,12,869,2,3
321401,m. Stargard,stargardzki,zachodniopomorskie,51003,33228,33356,829,2129,11206,5377,48,588,28,71,12993,30,57
321402,gm. Chociwel,stargardzki,zachodniopomorskie,4605,2616,2623,37,108,1140,435,0,68,0,7,826,0,2
321403,gm. Dobrzany,stargardzki,zachodniopomorskie,3811,1882,1915,30,93,1005,274,4,56,2,1,446,1,3
321404,gm. Dolice,stargardzki,zachodniopomorskie,5977,2961,2962,62,181,1423,438,4,46,2,4,796,3,3
321405,gm. Ińsko,stargardzki,zachodniopomorskie,2845,1485,1482,41,60,640,232,3,48,1,2,451,3,1
321406,gm. Kobylanka,stargardzki,zachodniopomorskie,4482,3138,3162,87,198,1036,495,3,71,3,8,1250,4,7
321408,gm. Marianowo,stargardzki,zachodniopomorskie,2417,1408,1401,34,100,760,198,4,39,1,2,258,1,4
321409,gm. Stara Dąbrowa,stargardzki,zachodniopomorskie,2898,1556,1555,37,91,804,290,8,23,0,1,299,2,0
321410,gm. Stargard,stargardzki,zachodniopomorskie,10321,5976,5960,121,388,2437,956,12,119,2,6,1905,7,7
321411,gm. Suchań,stargardzki,zachodniopomorskie,3318,1631,1660,21,93,823,222,2,59,0,4,433,0,3
321501,m. Szczecinek,szczecinecki,zachodniopomorskie,29798,17968,18077,454,1216,6525,2481,23,320,21,32,6947,17,41
321502,gm. Barwice,szczecinecki,zachodniopomorskie,6607,3121,3130,63,158,1598,394,4,80,2,5,814,7,5
321503,gm. Biały Bór,szczecinecki,zachodniopomorskie,4123,2163,2187,41,148,930,341,3,65,4,4,649,1,1
321504,gm. Borne Sulinowo,szczecinecki,zachodniopomorskie,7920,4485,4520,147,240,1750,624,12,74,2,9,1657,2,3
321505,gm. Grzmiąca,szczecinecki,zachodniopomorskie,3776,1785,1787,43,101,810,257,3,57,1,3,509,1,2
321506,gm. Szczecinek,szczecinecki,zachodniopomorskie,7248,3615,3624,70,232,1785,459,11,85,2,5,967,3,5
321601,m. Świdwin,świdwiński,zachodniopomorskie,11696,6709,6729,163,293,2421,1024,3,128,5,12,2656,12,12
321602,gm. Brzeżno,świdwiński,zachodniopomorskie,2112,1100,1096,26,68,485,168,1,71,0,1,273,0,3
321603,gm. Połczyn-Zdrój,świdwiński,zachodniopomorskie,12037,6494,6531,152,267,2844,926,6,148,4,7,2166,2,9
