code,Województwo,Gmina,registered_voters,ballots_cast,valid_votes,braun,duda,jarubas,komorowski,korwin-mikke,kowalski,kukiz,ogórek,palikot,tanajno,wilk
300710,wielkopolskie,gm. Szczytniki,6269,2624,2607,20,1157,93,667,68,16,459,95,21,4,7
300711,wielkopolskie,gm. Żelazków,7469,3215,3202,27,1287,81,867,97,16,666,112,33,3,13
300801,wielkopolskie,gm. Baranów,6142,3083,3072,25,1129,45,1054,73,18,593,70,42,9,14
300802,wielkopolskie,gm. Bralin,4642,2364,2348,10,762,23,939,34,5,477,63,24,3,8
300803,wielkopolskie,gm. Kępno,19733,9733,9691,41,2822,114,4300,222,36,1725,263,121,12,35
300804,wielkopolskie,gm. Łęka Opatowska,4134,1943,1935,17,629,48,803,33,7,333,48,13,0,4
300805,wielkopolskie,gm. Perzów,3075,1144,1137,3,374,32,392,19,6,265,35,6,0,5
300806,wielkopolskie,gm. Rychtal,3176,1289,1285,10,391,40,492,37,12,251,33,12,0,7
300807,wielkopolskie,gm. Trzcinica,3842,1752,1733,13,643,42,638,54,9,279,37,12,2,4
300901,wielkopolskie,m. Koło,18405,8520,8469,44,2985,82,3080,250,41,1533,279,126,10,39
300902,wielkopolskie,gm. Babiak,6474,2485,2442,13,1140,68,559,54,16,486,60,26,7,13
300903,wielkopolskie,gm. Chodów,2731,1003,994,10,463,26,245,35,5,161,41,5,0,3
300904,wielkopolskie,gm. Dąbie,5359,2201,2188,15,1165,46,501,41,15,325,57,11,5,7
300905,wielkopolskie,gm. Grzegorzew,4534,1916,1902,10,824,50,515,43,7,360,64,23,4,2
300906,wielkopolskie,gm. Kłodawa,10629,4350,4314,28,1745,78,1367,106,29,749,148,38,0,26
300907,wielkopolskie,gm. Koło,6051,2686,2672,9,1247,63,631,71,23,513,73,27,3,12
300908,wielkopolskie,gm. Kościelec,5371,2212,2198,19,988,64,573,58,8,390,68,24,2,4
300909,wielkopolskie,gm. Olszówka,3764,1282,1269,8,625,50,286,28,5,203,52,5,2,5
300910,wielkopolskie,gm. Osiek Mały,4727,1952,1937,8,976,48,406,53,13,359,53,12,1,8
300911,wielkopolskie,gm. Przedecz,3486,1272,1268,3,523,50,382,38,5,200,46,16,1,4
301001,wielkopolskie,gm. Golina,9596,4138,4109,22,1649,65,1165,112,18,853,112,86,9,18
301002,wielkopolskie,gm. Grodziec,4129,1531,1526,12,580,49,479,30,4,290,55,18,4,5
301003,wielkopolskie,gm. Kazimierz Biskupi,9087,4112,4077,20,1807,52,1093,99,11,815,111,49,6,14
301004,wielkopolskie,gm. Kleczew,8028,3441,3419,18,1549,69,852,111,19,641,116,26,4,14
301005,wielkopolskie,gm. Kramsk,8644,3704,3664,21,1736,65,938,75,22,664,85,36,2,20
301006,wielkopolskie,gm. Krzymów,6033,2617,2588,19,1330,47,562,70,16,437,62,33,2,10
301007,wielkopolskie,gm. Rychwał,6662,2891,2871,25,1295,58,758,72,15,496,109,23,5,15
301008,wielkopolskie,gm. Rzgów,5640,2474,2455,14,986,56,700,64,12,501,69,36,2,15
301009,wielkopolskie,gm. Skulsk,4943,1702,1690,12,735,28,475,48,11,309,43,24,2,3
301010,wielkopolskie,gm. Sompolno,8381,3261,3212,13,1510,58,786,98,22,574,106,31,4,10
301011,wielkopolskie,gm. Stare Miasto,9030,4418,4388,35,1715,68,1357,123,18,874,127,40,9,22
301012,wielkopolskie,gm. Ślesin,11331,4534,4505,16,1960,68,1315,121,26,825,114,47,2,11
301013,wielkopolskie,gm. Wierzbinek,5909,2267,2244,2,1199,45,505,32,5,372,64,15,0,5
301014,wielkopolskie,gm. Wilczyn,4948,2117,2102,10,962,79,533,40,9,379,64,16,3,7
301101,wielkopolskie,m. Kościan,19580,9767,9687,44,2472,95,4578,293,31,1726,269,123,17,39
301102,wielkopolskie,gm. Czempiń,9063,4037,4005,23,1166,97,1654,127,20,737,115,31,7,28
301103,wielkopolskie,gm. Kościan,12464,5575,5506,13,1630,132,2235,173,31,1015,183,50,15,29
301104,wielkopolskie,gm. Krzywiń,7917,3352,3315,24,1343,91,1083,96,17,519,98,26,2,16
301105,wielkopolskie,gm. Śmigiel,13951,5658,5614,25,1846,105,2222,147,24,1011,144,58,3,29
301201,wielkopolskie,m. Sulmierzyce,2214,1027,1020,2,327,24,412,34,6,173,32,4,1,5
301202,wielkopolskie,gm. Kobylin,6472,2724,2698,13,926,74,1066,65,12,412,97,24,1,8
301203,wielkopolskie,gm. Koźmin Wielkopolski,10756,4592,4560,15,1464,142,1879,83,18,736,159,39,8,17
301204,wielkopolskie,gm. Krotoszyn,32011,14961,14858,85,4564,330,5889,497,57,2735,452,172,21,56
301205,wielkopolskie,gm. Rozdrażew,4012,1758,1742,14,748,80,489,40,10,282,66,8,2,3
301206,wielkopolskie,gm. Zduny,5775,2460,2433,11,773,47,925,82,9,460,92,19,4,11
301301,wielkopolskie,gm. Krzemieniewo,6733,2766,2744,10,878,91,1042,58,4,542,86,24,2,7
301302,wielkopolskie,gm. Lipno,5635,2568,2547,10,745,37,968,85,18,547,78,39,9,11
301303,wielkopolskie,gm. Osieczna,7170,3070,3048,20,974,51,1216,85,17,533,97,39,4,12
301304,wielkopolskie,gm. Rydzyna,6919,3260,3236,15,993,57,1235,112,20,641,108,33,3,19
301305,wielkopolskie,gm. Święciechowa,5980,2548,2531,16,702,32,984,77,7,594,87,18,5,9
301306,wielkopolskie,gm. Wijewo,2901,1406,1386,10,404,29,579,41,6,265,35,13,1,3
301307,wielkopolskie,gm. Włoszakowice,7093,3220,3206,13,922,87,1321,83,16,612,109,27,2,14
301401,wielkopolskie,gm. Chrzypsko Wielkie,2676,1087,1073,5,337,24,456,11,11,164,50,13,0,2
301402,wielkopolskie,gm. Kwilcz,4939,2123,2097,9,472,54,1061,38,9,372,62,8,4,8
301403,wielkopolskie,gm. Międzychód,14648,6266,6209,50,1470,64,2901,178,26,1157,234,82,16,31
301404,wielkopolskie,gm. Sieraków,6982,2854,2840,15,703,55,1316,65,11,521,96,46,6,6
301501,wielkopolskie,gm. Kuślin,4288,1806,1802,14,620,25,705,44,6,280,77,20,2,9
301502,wielkopolskie,gm. Lwówek,7140,2990,2966,17,843,55,1436,58,14,420,70,31,5,17
301503,wielkopolskie,gm. Miedzichowo,2967,1343,1332,2,387,35,605,27,5,201,46,13,0,11
301504,wielkopolskie,gm. Nowy Tomyśl,20211,9759,9702,76,2440,100,4623,319,39,1580,326,146,17,36
301505,wielkopolskie,gm. Opalenica,12756,6097,6051,55,1817,69,2671,143,20,1028,139,71,10,28
301506,wielkopolskie,gm. Zbąszyń,10684,5288,5248,24,1137,37,2667,211,27,945,136,45,7,12
301601,wielkopolskie,gm. Oborniki,26157,12535,12430,73,3020,147,5738,343,82,2397,354,187,23,66
301602,wielkopolskie,gm. Rogoźno,13765,6192,6141,40,1709,61,2788,145,20,1076,197,68,20,17
301603,wielkopolskie,gm. Ryczywół,5663,2450,2430,17,656,63,1123,50,11,414,61,29,0,6
301701,wielkopolskie,m. Ostrów Wielkopolski,59088,29005,28833,215,7411,226,12640,865,91,5822,893,478,74,118
301702,wielkopolskie,gm. Nowe Skalmierzyce,12148,5280,5255,45,1887,174,1717,174,18,1029,127,56,5,23
301703,wielkopolskie,gm. Odolanów,11451,5544,5512,41,2387,90,1517,224,22,1069,98,33,9,22
301704,wielkopolskie,gm. Ostrów Wielkopolski,14866,6788,6745,59,2621,166,2177,204,29,1218,183,55,2,31
301705,wielkopolskie,gm. Przygodzice,9435,4633,4602,22,1681,112,1590,160,21,823,125,49,6,13
301706,wielkopolskie,gm. Raszków,9208,4058,4034,24,1566,116,1167,113,15,854,120,43,6,10
301707,wielkopolskie,gm. Sieroszewice,7702,3086,3065,22,1235,125,893,87,20,556,85,23,7,12
301708,wielkopolskie,gm. Sośnie,5221,2189,2164,6,843,45,731,73,10,362,71,14,4,5
301801,wielkopolskie,gm. Czajków,2072,825,821,4,312,35,238,17,1,176,23,10,1,4
301802,wielkopolskie,gm. Doruchów,4130,1793,1784,11,650,76,590,40,9,329,60,15,1,3
301803,wielkopolskie,gm. Grabów nad Prosną,6244,2793,2766,13,928,88,905,91,8,577,97,42,7,10
301804,wielkopolskie,gm. Kobyla Góra,4779,2158,2141,16,587,32,924,84,11,369,88,19,2,9
301805,wielkopolskie,gm. Kraszewice,2838,1202,1198,10,405,42,387,36,7,249,38,14,1,9
301806,wielkopolskie,gm. Mikstat,4933,1959,1949,17,802,54,575,74,8,315,72,21,1,10
301807,wielkopolskie,gm. Ostrzeszów,18818,8575,8521,54,2452,146,3415,254,37,1724,254,117,17,51
301901,wielkopolskie,m. Piła,58018,29397,29097,163,7435,174,11837,965,117,6817,902,482,49,156
301902,wielkopolskie,gm. Białośliwie,3802,1737,1722,20,557,26,689,57,4,295,46,20,3,5
301903,wielkopolskie,gm. Kaczory,6111,3062,3023,20,843,66,1119,138,12,682,92,32,5,14
301904,wielkopolskie,gm. Łobżenica,7537,3325,3272,13,1432,71,1064,82,16,442,119,21,4,8
301905,wielkopolskie,gm. Miasteczko Krajeńskie,2551,1105,1083,8,336,25,396,28,5,223,25,27,1,9
301906,wielkopolskie,gm. Szydłowo,6711,2889,2864,23,715,38,1110,98,17,697,81,54,7,24
301907,wielkopolskie,gm. Ujście,6458,3005,2978,12,767,48,1221,85,5,695,98,35,1,11
301908,wielkopolskie,gm. Wyrzysk,11028,4640,4605,16,1563,92,1662,192,30,834,154,49,2,11
301909,wielkopolskie,gm. Wysoka,5332,2354,2339,15,713,35,974,60,10,427,61,30,2,12
302001,wielkopolskie,gm. Chocz,3808,1611,1594,9,545,36,550,43,7,312,61,21,1,9
302002,wielkopolskie,gm. Czermin,3838,1743,1719,10,724,57,514,24,12,302,50,17,0,9
302003,wielkopolskie,gm. Dobrzyca,6515,2957,2927,14,895,108,1150,96,15,475,127,31,2,14
302004,wielkopolskie,gm. Gizałki,3652,1481,1470,6,576,44,465,26,11,273,42,15,4,8
302005,wielkopolskie,gm. Gołuchów,8258,3803,3782,24,1345,116,1351,122,23,670,78,31,4,18
302006,wielkopolskie,gm. Pleszew,23940,10800,10733,38,3074,136,4548,276,46,2118,340,107,14,36
302101,wielkopolskie,m. Luboń,23187,12517,12401,87,2750,63,5862,482,62,2452,266,255,39,83
302102,wielkopolskie,m. Puszczykowo,8069,4745,4696,27,1072,26,2468,112,14,763,82,89,11,32
302103,wielkopolskie,gm. Buk,9652,4726,4674,26,1365,70,2022,135,25,843,102,53,13,20
302104,wielkopolskie,gm. Czerwonak,20670,10981,10884,76,2541,50,5077,330,46,2228,225,210,34,67
302105,wielkopolskie,gm. Dopiewo,16404,9485,9402,83,1876,65,4736,289,30,1798,187,235,43,60
302106,wielkopolskie,gm. Kleszczewo,5331,3054,3031,6,766,38,1386,72,14,611,66,41,9,22
302107,wielkopolskie,gm. Komorniki,17743,9865,9793,72,1789,62,4937,293,28,2096,227,205,37,47
302108,wielkopolskie,gm. Kostrzyn,13703,6381,6327,24,1695,104,2691,194,26,1313,149,87,13,31
302109,wielkopolskie,gm. Kórnik,17697,9698,9581,88,2266,112,4386,319,42,1915,194,184,23,52
302110,wielkopolskie,gm. Mosina,23430,12583,12479,87,3141,106,5617,394,43,2508,274,191,26,92
302111,wielkopolskie,gm. Murowana Goślina,13181,6534,6474,40,1329,51,3128,181,23,1365,185,116,20,36
302112,wielkopolskie,gm. Pobiedziska,14847,7485,7411,59,1716,71,3395,223,42,1602,162,97,14,30
302113,wielkopolskie,gm. Rokietnica,11005,5953,5904,43,1142,27,2967,195,24,1189,121,141,16,39
302114,wielkopolskie,gm. Stęszew,11740,5164,5085,28,1310,141,2217,148,33,979,130,64,10,25
302115,wielkopolskie,gm. Suchy Las,11919,7435,7408,59,1511,39,3845,272,23,1256,167,171,21,44
302116,wielkopolskie,gm. Swarzędz,35611,19130,18946,136,4255,145,8914,592,77,3938,374,356,65,94
302117,wielkopolskie,gm. Tarnowo Podgórne,18307,10482,10370,75,2094,77,5336,300,39,1888,244,226,38,53
302201,wielkopolskie,gm. Bojanowo,7021,2796,2783,20,786,54,1158,122,10,495,81,36,4,17
302202,wielkopolskie,gm. Jutrosin,5513,2145,2132,17,658,86,904,35,14,314,72,21,3,8
302203,wielkopolskie,gm. Miejska Górka,7369,3106,3082,22,1039,116,1198,103,7,439,113,33,1,11
302204,wielkopolskie,gm. Pakosław,3644,1593,1590,6,484,61,650,45,12,258,52,13,1,8
302205,wielkopolskie,gm. Rawicz,24491,11174,11103,72,2767,176,4977,329,50,2141,378,156,15,42
302301,wielkopolskie,m. Słupca,11452,5662,5621,23,1720,66,2161,137,18,1174,191,95,10,26
302302,wielkopolskie,gm. Lądek,4699,2033,2017,9,766,84,656,34,2,380,56,23,2,5
302303,wielkopolskie,gm. Orchowo,3099,1282,1272,5,417,32,473,33,5,221,58,24,1,3
302304,wielkopolskie,gm. Ostrowite,4192,1514,1502,9,680,37,425,42,5,244,46,6,1,7
302305,wielkopolskie,gm. Powidz,1888,981,973,8,304,23,384,18,1,192,27,13,1,2
302306,wielkopolskie,gm. Słupca,7523,3062,2992,14,1218,64,824,88,12,646,75,33,2,16
302307,wielkopolskie,gm. Strzałkowo,8016,3628,3582,27,1110,74,1324,98,20,765,110,35,2,17
302308,wielkopolskie,gm. Zagórów,7192,2709,2681,10,1038,76,849,61,7,471,130,23,5,11
302401,wielkopolskie,m. Obrzycko,1905,878,847,6,250,3,360,21,1,176,17,6,0,7
302402,wielkopolskie,gm. Duszniki,6814,3126,3071,12,1098,58,1153,75,8,525,95,29,6,12
302403,wielkopolskie,gm. Kaźmierz,6225,2858,2837,19,714,38,1304,70,9,512,95,38,13,25
302404,wielkopolskie,gm. Obrzycko,3474,1242,1231,8,325,20,526,38,5,241,36,23,4,5
302405,wielkopolskie,gm. Ostroróg,3889,1559,1551,7,457,5,701,36,6,258,54,19,1,7
302406,wielkopolskie,gm. Pniewy,9694,4347,4307,31,1285,63,1839,112,10,765,130,47,5,20
302407,wielkopolskie,gm. Szamotuły,23205,10692,10594,61,2554,121,5000,290,38,2015,332,137,17,29
302408,wielkopolskie,gm. Wronki,16358,7542,7468,25,1776,101,3453,150,21,1459,344,83,19,37
302501,wielkopolskie,gm. Dominowo,2285,998,997,4,277,54,393,36,7,175,30,15,3,3
302502,wielkopolskie,gm. Krzykosy,5360,2343,2329,12,812,50,844,71,16,390,93,23,5,13
302503,wielkopolskie,gm. Nowe Miasto nad Wartą,7153,3133,3102,15,1002,48,1222,61,21,602,82,34,6,9
302504,wielkopolskie,gm. Środa Wielkopolska,24851,12500,12356,63,3433,118,4917,515,80,2560,371,196,43,60
302505,wielkopolskie,gm. Zaniemyśl,5298,2631,2609,15,634,43,1199,81,11,502,68,39,3,14
302601,wielkopolskie,gm. Brodnica,3845,1575,1566,16,391,34,735,42,4,256,55,21,4,8
302602,wielkopolskie,gm. Dolsk,4595,1884,1870,9,547,49,710,59,2,368,90,19,6,11
302603,wielkopolskie,gm. Książ Wielkopolski,6656,2697,2675,16,988,55,915,101,24,456,90,18,3,9
302604,wielkopolskie,gm. Śrem,32363,15809,15698,77,4269,192,6458,524,70,3236,507,253,29,83
302701,wielkopolskie,m. Turek,23133,11518,11444,70,3922,93,3781,336,39,2563,425,158,11,46
302702,wielkopolskie,gm. Brudzew,4745,1949,1939,5,995,47,378,33,8,416,44,11,1,1
302703,wielkopolskie,gm. Dobra,4991,2124,2098,14,929,69,530,65,17,367,73,21,1,12
302704,wielkopolskie,gm. Kawęczyn,4233,1759,1744,8,785,87,416,36,2,305,85,12,3,5
302705,wielkopolskie,gm. Malanów,5129,2039,2017,14,816,54,571,60,21,376,65,31,0,9
302706,wielkopolskie,gm. Przykona,3521,1543,1532,9,777,46,314,27,5,269,64,15,2,4
302707,wielkopolskie,gm. Tuliszków,8392,3608,3545,11,1662,83,878,91,8,634,116,43,8,11
302708,wielkopolskie,gm. Turek,6995,3246,3221,17,1309,81,750,98,16,794,111,28,8,9
302709,wielkopolskie,gm. Władysławów,6447,3270,3228,20,1769,36,620,62,9,613,80,11,3,5
302801,wielkopolskie,m. Wągrowiec,19907,9432,9342,54,2280,98,4321,269,33,1823,296,124,13,31
302802,wielkopolskie,gm. Damasławek,4360,1860,1843,9,597,39,688,63,10,357,60,15,2,3
302803,wielkopolskie,gm. Gołańcz,6580,2562,2543,12,636,134,1052,70,14,454,140,26,0,5
302804,wielkopolskie,gm. Mieścisko,4742,1874,1857,6,573,51,740,51,7,333,68,12,6,10
302805,wielkopolskie,gm. Skoki,7168,2950,2920,17,795,55,1299,86,11,513,84,46,6,8
302806,wielkopolskie,gm. Wapno,2427,931,929,5,255,19,343,28,9,217,42,4,1,6
302807,wielkopolskie,gm. Wągrowiec,9157,3596,3574,15,1003,156,1430,78,16,702,134,27,4,9
302901,wielkopolskie,gm. Przemęt,11003,4671,4643,17,1435,157,1850,155,17,809,125,51,8,19
302902,wielkopolskie,gm. Siedlec,9629,4453,4424,28,1201,91,1928,193,24,726,158,51,9,15
302903,wielkopolskie,gm. Wolsztyn,23692,12372,12277,118,3100,135,5729,467,60,2130,310,151,25,52
303001,wielkopolskie,gm. Kołaczkowo,4738,2003,1994,12,695,79,671,60,9,368,68,19,3,10
303002,wielkopolskie,gm. Miłosław,8276,3689,3661,12,1094,64,1512,101,7,704,113,33,8,13
303003,wielkopolskie,gm. Nekla,5717,2789,2762,14,833,40,1103,81,16,541,83,37,5,9
303004,wielkopolskie,gm. Pyzdry,5751,2411,2395,13,948,52,843,54,10,388,53,23,2,9
303005,wielkopolskie,gm. Września,35659,16912,16775,95,4868,159,6746,447,52,3623,466,208,37,74
303101,wielkopolskie,m. Złotów,14846,7156,7107,25,1895,62,3202,241,23,1275,259,94,8,23
303102,wielkopolskie,gm. Jastrowie,9151,3527,3496,8,952,36,1482,118,16,664,166,36,7,11
303103,wielkopolskie,gm. Krajenka,5951,2756,2715,19,741,38,1089,108,13,572,81,38,2,14
303104,wielkopolskie,gm. Lipka,4371,1714,1695,4,500,58,721,58,7,268,54,21,1,3
303105,wielkopolskie,gm. Okonek,6997,2737,2674,5,706,37,1146,76,8,520,131,36,4,5
303106,wielkopolskie,gm. Tarnówka,2485,1066,1054,0,334,10,422,39,5,188,39,10,3,4
303107,wielkopolskie,gm. Zakrzewo,3912,1841,1813,10,524,45,705,82,8,357,65,13,1,3
303108,wielkopolskie,gm. Złotów,7228,2783,2745,13,758,76,1232,79,7,469,71,21,1,18
306101,wielkopolskie,m. Kalisz,81661,41159,40905,289,11045,332,17196,1257,135,8370,1342,680,58,201
306201,wielkopolskie,m. Konin,61864,31319,31029,149,10425,242,11321,770,109,6309,992,518,49,145
306301,wielkopolskie,m. Leszno,50255,24734,24552,128,5740,220,11256,842,106,4888,816,390,52,114
306401,wielkopolskie,m. Poznań,419262,232249,229982,1844,50798,1210,113937,7850,897,40887,5222,4954,955,1428
320101,zachodniopomorskie,m. Białogard,19171,7981,7919,38,2227,91,3253,187,37,1643,266,122,21,34
320102,zachodniopomorskie,gm. Białogard,6194,1879,1862,4,518,33,760,47,13,391,63,26,2,5
320103,zachodniopomorskie,gm. Karlino,7131,2413,2388,16,689,10,913,61,13,589,59,28,1,9
320104,zachodniopomorskie,gm. Tychowo,5878,2187,2175,6,528,36,1024,70,1,382,91,32,2,3
320201,zachodniopomorskie,gm. Bierzwnik,3946,1412,1403,4,441,15,649,23,4,191,50,21,2,3
320202,zachodniopomorskie,gm. Choszczno,17967,7200,7163,38,1893,62,3054,204,25,1479,222,151,8,27
320203,zachodniopomorskie,gm. Drawno,4264,1575,1552,6,348,54,677,39,5,362,34,20,0,7
320204,zachodniopomorskie,gm. Krzęcin,3045,923,917,1,231,9,458,31,2,154,21,8,1,1
320205,zachodniopomorskie,gm. Pełczyce,6228,1943,1935,7,594,60,728,77,10,368,65,18,2,6
320206,zachodniopomorskie,gm. Recz,4510,1409,1399,7,378,24,582,65,11,292,24,12,1,3
320301,zachodniopomorskie,gm. Czaplinek,9527,3538,3504,15,932,37,1563,113,26,623,118,60,2,15
320302,zachodniopomorskie,gm. Drawsko Pomorskie,13642,5519,5520,23,1434,99,2321,149,30,1200,152,78,8,26
320303,zachodniopomorskie,gm. Kalisz Pomorski,5904,2179,2134,11,528,20,944,73,11,463,51,27,2,4
320304,zachodniopomorskie,gm. Ostrowice,2046,768,761,4,238,20,290,9,4,162,19,14,0,1
320305,zachodniopomorskie,gm. Wierzchowo,3994,1469,1438,1,367,11,698,20,11,236,50,38,2,4
320306,zachodniopomorskie,gm. Złocieniec,12319,5282,5198,28,1555,68,2164,163,24,954,135,69,6,32
320402,zachodniopomorskie,gm. Goleniów,28698,12886,12757,65,2942,119,5429,496,57,3049,346,201,16,37
320403,zachodniopomorskie,gm. Maszewo,6796,2379,2368,19,714,24,914,80,14,499,66,27,1,10
320404,zachodniopomorskie,gm. Nowogard,20050,8259,8152,33,2090,137,3392,223,32,1720,362,135,6,22
320405,zachodniopomorskie,gm. Osina,2323,893,890,1,332,12,320,21,0,171,20,11,1,1
320406,zachodniopomorskie,gm. Przybiernów,4006,1382,1374,10,416,13,581,54,3,231,41,15,6,4
320407,zachodniopomorskie,gm. Stepnica,3877,1316,1311,10,295,16,582,52,2,297,32,17,4,4
320501,zachodniopomorskie,gm. Brojce,2967,892,885,4,250,38,350,29,3,188,18,3,0,2
320502,zachodniopomorskie,gm. Gryfice,19283,7797,7756,32,2007,127,3379,277,25,1503,247,126,7,26
320503,zachodniopomorskie,gm. Karnice,3309,1320,1306,11,405,12,519,26,2,257,48,20,0,6
320504,zachodniopomorskie,gm. Płoty,7468,2978,2960,9,894,26,1096,84,15,689,90,46,4,7
320507,zachodniopomorskie,gm. Rewal,3445,1932,1920,9,463,28,919,55,10,339,65,25,4,3
320508,zachodniopomorskie,gm. Trzebiatów,13191,5223,5047,31,1270,66,2167,111,16,1147,150,77,2,10
320601,zachodniopomorskie,gm. Banie,5107,1699,1681,11,540,35,711,49,4,257,45,26,0,3
320602,zachodniopomorskie,gm. Cedynia,3581,994,988,5,228,3,519,23,3,165,29,11,1,1
320603,zachodniopomorskie,gm. Chojna,11045,4218,4195,26,1131,47,1837,128,17,810,127,59,2,11
320604,zachodniopomorskie,gm. Gryfino,25069,11541,11446,75,3268,77,4604,478,56,2318,311,196,21,42
320605,zachodniopomorskie,gm. Mieszkowice,5807,2099,2087,10,658,19,844,68,12,405,45,19,3,4
320606,zachodniopomorskie,gm. Moryń,3473,1260,1253,6,390,14,548,29,9,198,42,17,0,0
320607,zachodniopomorskie,gm. Stare Czarnowo,3129,1364,1350,8,410,16,540,42,8,283,24,13,2,4
320608,zachodniopomorskie,gm. Trzcińsko-Zdrój,4532,1573,1565,15,465,38,640,50,19,276,42,16,0,4
320609,zachodniopomorskie,gm. Widuchowa,4374,1544,1499,6,421,10,604,57,8,320,54,14,1,4
320701,zachodniopomorskie,gm. Dziwnów,3589,1873,1860,5,353,14,952,43,6,379,63,34,3,8
320702,zachodniopomorskie,gm. Golczewo,4825,1831,1828,8,464,22,784,56,12,409,45,21,2,5
320703,zachodniopomorskie,gm. Kamień Pomorski,12187,5180,5143,28,1230,27,2498,136,19,894,181,109,3,18
320704,zachodniopomorskie,gm. Międzyzdroje,5637,2554,2537,15,662,19,1152,52,7,508,64,43,3,12
320705,zachodniopomorskie,gm. Świerzno,3402,1209,1196,13,268,20,564,28,7,234,41,16,0,5
320706,zachodniopomorskie,gm. Wolin,9901,3980,3952,24,949,77,1713,125,12,871,119,52,4,6
320801,zachodniopomorskie,m. Kołobrzeg,38760,19295,19194,91,4746,135,8780,512,74,3884,489,384,19,80
320802,zachodniopomorskie,gm. Dygowo,4370,1669,1660,16,409,30,612,41,16,447,57,26,2,4
320803,zachodniopomorskie,gm. Gościno,4062,1428,1424,15,380,20,563,38,9,346,28,20,1,4
320804,zachodniopomorskie,gm. Kołobrzeg,8460,3797,3772,16,917,42,1628,108,12,887,79,65,2,16
320805,zachodniopomorskie,gm. Rymań,3320,1209,1199,2,342,34,511,22,4,226,31,20,1,6
320806,zachodniopomorskie,gm. Siemyśl,2952,1163,1156,3,301,24,497,26,6,269,20,9,0,1
320807,zachodniopomorskie,gm. Ustronie Morskie,3293,1690,1676,9,408,10,734,63,7,332,60,38,2,13
320901,zachodniopomorskie,gm. Będzino,6806,2684,2663,15,706,77,1060,76,18,588,84,29,0,10
320902,zachodniopomorskie,gm. Biesiekierz,4941,2285,2275,14,443,42,1014,89,5,555,70,33,3,7
320903,zachodniopomorskie,gm. Bobolice,7728,2833,2816,9,829,35,1169,73,18,548,94,34,2,5
320904,zachodniopomorskie,gm. Manowo,5239,2451,2436,12,481,19,1142,74,6,588,66,42,1,5
320905,zachodniopomorskie,gm. Mielno,4718,2619,2596,18,722,25,1128,86,16,481,72,32,2,14
320906,zachodniopomorskie,gm. Polanów,7115,2466,2433,18,719,41,982,59,11,490,59,47,2,5
320907,zachodniopomorskie,gm. Sianów,10836,4545,4504,26,1180,34,1799,181,24,1043,124,71,7,15
320908,zachodniopomorskie,gm. Świeszyno,5363,2529,2511,20,582,23,1080,78,4,581,66,61,2,14
321001,zachodniopomorskie,gm. Barlinek,15519,6340,6287,47,1890,62,2422,230,37,1309,167,87,8,28
321002,zachodniopomorskie,gm. Boleszkowice,2370,859,857,3,222,10,420,11,6,149,15,17,1,3
321003,zachodniopomorskie,gm. Dębno,16332,6549,6512,23,2002,80,2657,247,20,1260,140,63,1,19
321004,zachodniopomorskie,gm. Myślibórz,16365,6255,6207,39,1873,89,2770,190,16,972,161,66,7,24
321005,zachodniopomorskie,gm. Nowogródek Pomorski,2714,960,960,4,274,9,421,28,4,179,38,1,1,1
321101,zachodniopomorskie,gm. Dobra (Szczecińska),14826,8268,8201,47,1487,38,3936,299,38,1898,188,208,21,41
321102,zachodniopomorskie,gm. Kołbaskowo,8706,4046,4021,21,758,20,1756,153,12,1091,87,90,11,22
321103,zachodniopomorskie,gm. Nowe Warpno,1313,621,613,9,123,6,285,26,6,130,12,9,1,6
321104,zachodniopomorskie,gm. Police,31860,15009,14891,110,4050,105,5683,634,70,3469,424,239,44,63
