Code,v_id,Powiat,p_id,Gmina,g_id
140309,14,garwoliński,03,gm. Parysów,09
140310,14,garwoliński,03,gm. Pilawa,10
140311,14,garwoliński,03,gm. Sobolew,11
140312,14,garwoliński,03,gm. Trojanów,12
140313,14,garwoliński,03,gm. Wilga,13
140314,14,garwoliński,03,gm. Żelechów,14
141001,14,łosicki,10,gm. Huszlew,01
141002,14,łosicki,10,gm. Łosice,02
141003,14,łosicki,10,gm. Olszanka,03
141004,14,łosicki,10,gm. Platerów,04
141005,14,łosicki,10,gm. Sarnaki,05
141006,14,łosicki,10,gm. Stara Kornica,06
141101,14,makowski,11,m. Maków Mazowiecki,01
141102,14,makowski,11,gm. Czerwonka,02
141103,14,makowski,11,gm. Karniewo,03
141104,14,makowski,11,gm. Krasnosielc,04
141105,14,makowski,11,gm. Młynarze,05
141106,14,makowski,11,gm. Płoniawy-Bramura,06
141107,14,makowski,11,gm. Różan,07
141108,14,makowski,11,gm. Rzewnie,08
141109,14,makowski,11,gm. Sypniewo,09
141110,14,makowski,11,gm. Szelków,10
141201,14,miński,12,m. Mińsk Mazowiecki,01
141204,14,miński,12,gm. Cegłów,04
141205,14,miński,12,gm. Dębe Wielkie,05
141206,14,miński,12,gm. Dobre,06
141207,14,miński,12,gm. Halinów,07
141208,14,miński,12,gm. Jakubów,08
141209,14,miński,12,gm. Kałuszyn,09
141210,14,miński,12,gm. Latowicz,10
141211,14,miński,12,gm. Mińsk Mazowiecki,11
141212,14,miński,12,gm. Mrozy,12
141213,14,miński,12,gm. Siennica,13
141214,14,miński,12,gm. Stanisławów,14
141215,14,miński,12,m. Sulejówek,15
141501,14,ostrołęcki,15,gm. Baranowo,01
141502,14,ostrołęcki,15,gm. Czarnia,02
141503,14,ostrołęcki,15,gm. Czerwin,03
141504,14,ostrołęcki,15,gm. Goworowo,04
141505,14,ostrołęcki,15,gm. Kadzidło,05
141506,14,ostrołęcki,15,gm. Lelis,06
141507,14,ostrołęcki,15,gm. Łyse,07
141508,14,ostrołęcki,15,gm. Myszyniec,08
141509,14,ostrołęcki,15,gm. Olszewo-Borki,09
141510,14,ostrołęcki,15,gm. Rzekuń,10
141511,14,ostrołęcki,15,gm. Troszyn,11
141601,14,ostrowski,16,m. Ostrów Mazowiecka,01
141602,14,ostrowski,16,gm. Andrzejewo,02
141603,14,ostrowski,16,gm. Boguty-Pianki,03
141604,14,ostrowski,16,gm. Brok,04
141605,14,ostrowski,16,gm. Małkinia Górna,05
141606,14,ostrowski,16,gm. Nur,06
141607,14,ostrowski,16,gm. Ostrów Mazowiecka,07
141608,14,ostrowski,16,gm. Stary Lubotyń,08
141609,14,ostrowski,16,gm. Szulborze Wielkie,09
141610,14,ostrowski,16,gm. Wąsewo,10
141611,14,ostrowski,16,gm. Zaręby Kościelne,11
142401,14,pułtuski,24,gm. Gzy,01
142402,14,pułtuski,24,gm. Obryte,02
142403,14,pułtuski,24,gm. Pokrzywnica,03
142404,14,pułtuski,24,gm. Pułtusk,04
142405,14,pułtuski,24,gm. Świercze,05
142406,14,pułtuski,24,gm. Winnica,06
142407,14,pułtuski,24,gm. Zatory,07
142601,14,siedlecki,26,gm. Domanice,01
142602,14,siedlecki,26,gm. Korczew,02
142603,14,siedlecki,26,gm. Kotuń,03
142604,14,siedlecki,26,gm. Mokobody,04
142605,14,siedlecki,26,gm. Mordy,05
142606,14,siedlecki,26,gm. Paprotnia,06
142607,14,siedlecki,26,gm. Przesmyki,07
142608,14,siedlecki,26,gm. Siedlce,08
142609,14,siedlecki,26,gm. Skórzec,09
142610,14,siedlecki,26,gm. Suchożebry,10
142611,14,siedlecki,26,gm. Wiśniew,11
142612,14,siedlecki,26,gm. Wodynie,12
142613,14,siedlecki,26,gm. Zbuczyn,13
142901,14,sokołowski,29,m. Sokołów Podlaski,01
142902,14,sokołowski,29,gm. Bielany,02
142903,14,sokołowski,29,gm. Ceranów,03
142904,14,sokołowski,29,gm. Jabłonna Lacka,04
142905,14,sokołowski,29,gm. Kosów Lacki,05
142906,14,sokołowski,29,gm. Repki,06
142907,14,sokołowski,29,gm. Sabnie,07
142908,14,sokołowski,29,gm. Sokołów Podlaski,08
142909,14,sokołowski,29,gm. Sterdyń,09
143301,14,węgrowski,33,m. Węgrów,01
143302,14,węgrowski,33,gm. Grębków,02
143303,14,węgrowski,33,gm. Korytnica,03
143304,14,węgrowski,33,gm. Liw,04
143305,14,węgrowski,33,gm. Łochów,05
143306,14,węgrowski,33,gm. Miedzna,06
143307,14,węgrowski,33,gm. Sadowne,07
143308,14,węgrowski,33,gm. Stoczek,08
143309,14,węgrowski,33,gm. Wierzbno,09
143501,14,wyszkowski,35,gm. Brańszczyk,01
143502,14,wyszkowski,35,gm. Długosiodło,02
143503,14,wyszkowski,35,gm. Rząśnik,03
143504,14,wyszkowski,35,gm. Somianka,04
143505,14,wyszkowski,35,gm. Wyszków,05
143506,14,wyszkowski,35,gm. Zabrodzie,06
146101,14,m. Ostrołęka,61,m. Ostrołęka,01
146401,14,m. Siedlce,64,m. Siedlce,01
146501,14,m. st. Warszawa,65,m. st. Warszawa,01
149901,14,Zagranica,99,Zagranica,01
140501,14,grodziski,05,m. Milanówek,01
140502,14,grodziski,05,m. Podkowa Leśna,02
140503,14,grodziski,05,gm. Baranów,03
140504,14,grodziski,05,gm. Grodzisk Mazowiecki,04
140505,14,grodziski,05,gm. Jaktorów,05
140506,14,grodziski,05,gm. Żabia Wola,06
140801,14,legionowski,08,m. Legionowo,01
140802,14,legionowski,08,gm. Jabłonna,02
140803,14,legionowski,08,gm. Nieporęt,03
140804,14,legionowski,08,gm. Serock,04
140805,14,legionowski,08,gm. Wieliszew,05
141401,14,nowodworski,14,m. Nowy Dwór Mazowiecki,01
141402,14,nowodworski,14,gm. Czosnów,02
141403,14,nowodworski,14,gm. Leoncin,03
141404,14,nowodworski,14,gm. Nasielsk,04
141405,14,nowodworski,14,gm. Pomiechówek,05
141406,14,nowodworski,14,gm. Zakroczym,06
141701,14,otwocki,17,m. Józefów,01
141702,14,otwocki,17,m. Otwock,02
141703,14,otwocki,17,gm. Celestynów,03
141704,14,otwocki,17,gm. Karczew,04
141705,14,otwocki,17,gm. Kołbiel,05
141706,14,otwocki,17,gm. Osieck,06
141707,14,otwocki,17,gm. Sobienie-Jeziory,07
141708,14,otwocki,17,gm. Wiązowna,08
141801,14,piaseczyński,18,gm. Góra Kalwaria,01
141802,14,piaseczyński,18,gm. Konstancin-Jeziorna,02
141803,14,piaseczyński,18,gm. Lesznowola,03
141804,14,piaseczyński,18,gm. Piaseczno,04
141805,14,piaseczyński,18,gm. Prażmów,05
141806,14,piaseczyński,18,gm. Tarczyn,06
142101,14,pruszkowski,21,m. Piastów,01
142102,14,pruszkowski,21,m. Pruszków,02
142103,14,pruszkowski,21,gm. Brwinów,03
142104,14,pruszkowski,21,gm. Michałowice,04
142105,14,pruszkowski,21,gm. Nadarzyn,05
142106,14,pruszkowski,21,gm. Raszyn,06
143201,14,warszawski zachodni,32,gm. Błonie,01
143202,14,warszawski zachodni,32,gm. Izabelin,02
143203,14,warszawski zachodni,32,gm. Kampinos,03
143204,14,warszawski zachodni,32,gm. Leszno,04
143205,14,warszawski zachodni,32,gm. Łomianki,05
143206,14,warszawski zachodni,32,gm. Ożarów Mazowiecki,06
143207,14,warszawski zachodni,32,gm. Stare Babice,07
143401,14,wołomiński,34,m. Kobyłka,01
143402,14,wołomiński,34,m. Marki,02
143403,14,wołomiński,34,m. Ząbki,03
143404,14,wołomiński,34,m. Zielonka,04
143405,14,wołomiński,34,gm. Dąbrówka,05
143406,14,wołomiński,34,gm. Jadów,06
143407,14,wołomiński,34,gm. Klembów,07
143408,14,wołomiński,34,gm. Poświętne,08
143409,14,wołomiński,34,gm. Radzymin,09
143410,14,wołomiński,34,gm. Strachówka,10
143411,14,wołomiński,34,gm. Tłuszcz,11
143412,14,wołomiński,34,gm. Wołomin,12
160101,16,brzeski,01,m. Brzeg,01
160102,16,brzeski,01,gm. Skarbimierz,02
160103,16,brzeski,01,gm. Grodków,03
160104,16,brzeski,01,gm. Lewin Brzeski,04
160105,16,brzeski,01,gm. Lubsza,05
160106,16,brzeski,01,gm. Olszanka,06
160201,16,głubczycki,02,gm. Baborów,01
160202,16,głubczycki,02,gm. Branice,02
160203,16,głubczycki,02,gm. Głubczyce,03
160204,16,głubczycki,02,gm. Kietrz,04
160301,16,kędzierzyńsko-kozielski,03,m. Kędzierzyn-Koźle,01
160302,16,kędzierzyńsko-kozielski,03,gm. Bierawa,02
160303,16,kędzierzyńsko-kozielski,03,gm. Cisek,03
160304,16,kędzierzyńsko-kozielski,03,gm. Pawłowiczki,04
160305,16,kędzierzyńsko-kozielski,03,gm. Polska Cerekiew,05
160306,16,kędzierzyńsko-kozielski,03,gm. Reńska Wieś,06
160401,16,kluczborski,04,gm. Byczyna,01
160402,16,kluczborski,04,gm. Kluczbork,02
160403,16,kluczborski,04,gm. Lasowice Wielkie,03
160404,16,kluczborski,04,gm. Wołczyn,04
160501,16,krapkowicki,05,gm. Gogolin,01
160502,16,krapkowicki,05,gm. Krapkowice,02
160503,16,krapkowicki,05,gm. Strzeleczki,03
160504,16,krapkowicki,05,gm. Walce,04
160505,16,krapkowicki,05,gm. Zdzieszowice,05
160601,16,namysłowski,06,gm. Domaszowice,01
160602,16,namysłowski,06,gm. Namysłów,02
160603,16,namysłowski,06,gm. Pokój,03
160604,16,namysłowski,06,gm. Świerczów,04
160605,16,namysłowski,06,gm. Wilków,05
160701,16,nyski,07,gm. Głuchołazy,01
160702,16,nyski,07,gm. Kamiennik,02
160703,16,nyski,07,gm. Korfantów,03
160704,16,nyski,07,gm. Łambinowice,04
160705,16,nyski,07,gm. Nysa,05
160706,16,nyski,07,gm. Otmuchów,06
160707,16,nyski,07,gm. Paczków,07
160708,16,nyski,07,gm. Pakosławice,08
160709,16,nyski,07,gm. Skoroszyce,09
160801,16,oleski,08,gm. Dobrodzień,01
160802,16,oleski,08,gm. Gorzów Śląski,02
160803,16,oleski,08,gm. Olesno,03
160804,16,oleski,08,gm. Praszka,04
160805,16,oleski,08,gm. Radłów,05
160806,16,oleski,08,gm. Rudniki,06
160807,16,oleski,08,gm. Zębowice,07
160901,16,opolski,09,gm. Chrząstowice,01
160902,16,opolski,09,gm. Dąbrowa,02
160903,16,opolski,09,gm. Dobrzeń Wielki,03
160904,16,opolski,09,gm. Komprachcice,04
160905,16,opolski,09,gm. Łubniany,05
160906,16,opolski,09,gm. Murów,06
160907,16,opolski,09,gm. Niemodlin,07
160908,16,opolski,09,gm. Ozimek,08
160909,16,opolski,09,gm. Popielów,09
160910,16,opolski,09,gm. Prószków,10
160911,16,opolski,09,gm. Tarnów Opolski,11
160912,16,opolski,09,gm. Tułowice,12
160913,16,opolski,09,gm. Turawa,13
161001,16,prudnicki,10,gm. Biała,01
161002,16,prudnicki,10,gm. Głogówek,02
161003,16,prudnicki,10,gm. Lubrza,03
161004,16,prudnicki,10,gm. Prudnik,04
161101,16,strzelecki,11,gm. Izbicko,01
161102,16,strzelecki,11,gm. Jemielnica,02
161103,16,strzelecki,11,gm. Kolonowskie,03
161104,16,strzelecki,11,gm. Leśnica,04
161105,16,strzelecki,11,gm. Strzelce Opolskie,05
161106,16,strzelecki,11,gm. Ujazd,06
161107,16,strzelecki,11,gm. Zawadzkie,07
166101,16,m. Opole,61,m. Opole,01
180103,18,bieszczadzki,01,gm. Czarna,03
180105,18,bieszczadzki,01,gm. Lutowiska,05
180108,18,bieszczadzki,01,gm. Ustrzyki Dolne,08
180201,18,brzozowski,02,gm. Brzozów,01
180202,18,brzozowski,02,gm. Domaradz,02
180203,18,brzozowski,02,gm. Dydnia,03
180204,18,brzozowski,02,gm. Haczów,04
180205,18,brzozowski,02,gm. Jasienica Rosielna,05
180206,18,brzozowski,02,gm. Nozdrzec,06
180401,18,jarosławski,04,m. Jarosław,01
180402,18,jarosławski,04,m. Radymno,02
180403,18,jarosławski,04,gm. Chłopice,03
180404,18,jarosławski,04,gm. Jarosław,04
180405,18,jarosławski,04,gm. Laszki,05
180406,18,jarosławski,04,gm. Pawłosiów,06
180407,18,jarosławski,04,gm. Pruchnik,07
180408,18,jarosławski,04,gm. Radymno,08
180409,18,jarosławski,04,gm. Rokietnica,09
180410,18,jarosławski,04,gm. Roźwienica,10
180411,18,jarosławski,04,gm. Wiązownica,11
180501,18,jasielski,05,m. Jasło,01
180502,18,jasielski,05,gm. Brzyska,02
180503,18,jasielski,05,gm. Dębowiec,03
180504,18,jasielski,05,gm. Jasło,04
180505,18,jasielski,05,gm. Kołaczyce,05
180506,18,jasielski,05,gm. Krempna,06
180507,18,jasielski,05,gm. Nowy Żmigród,07
180508,18,jasielski,05,gm. Osiek Jasielski,08
180509,18,jasielski,05,gm. Skołyszyn,09
180511,18,jasielski,05,gm. Tarnowiec,11
180701,18,krośnieński,07,gm. Chorkówka,01
180702,18,krośnieński,07,gm. Dukla,02
180703,18,krośnieński,07,gm. Iwonicz-Zdrój,03
180704,18,krośnieński,07,gm. Jedlicze,04
180705,18,krośnieński,07,gm. Korczyna,05
180706,18,krośnieński,07,gm. Krościenko Wyżne,06
180707,18,krośnieński,07,gm. Miejsce Piastowe,07
180708,18,krośnieński,07,gm. Rymanów,08
180709,18,krośnieński,07,gm. Wojaszówka,09
180901,18,lubaczowski,09,m. Lubaczów,01
180902,18,lubaczowski,09,gm. Cieszanów,02
180903,18,lubaczowski,09,gm. Horyniec-Zdrój,03
180904,18,lubaczowski,09,gm. Lubaczów,04
180905,18,lubaczowski,09,gm. Narol,05
180906,18,lubaczowski,09,gm. Oleszyce,06
180907,18,lubaczowski,09,gm. Stary Dzików,07
180908,18,lubaczowski,09,gm. Wielkie Oczy,08
181301,18,przemyski,13,gm. Bircza,01
181302,18,przemyski,13,gm. Dubiecko,02
181303,18,przemyski,13,gm. Fredropol,03
181304,18,przemyski,13,gm. Krasiczyn,04
181305,18,przemyski,13,gm. Krzywcza,05
181306,18,przemyski,13,gm. Medyka,06
181307,18,przemyski,13,gm. Orły,07
181308,18,przemyski,13,gm. Przemyśl,08
181309,18,przemyski,13,gm. Stubno,09
181310,18,przemyski,13,gm. Żurawica,10
181401,18,przeworski,14,m. Przeworsk,01
181402,18,przeworski,14,gm. Adamówka,02
181403,18,przeworski,14,gm. Gać,03
181404,18,przeworski,14,gm. Jawornik Polski,04
181405,18,przeworski,14,gm. Kańczuga,05
181406,18,przeworski,14,gm. Przeworsk,06
181407,18,przeworski,14,gm. Sieniawa,07
181408,18,przeworski,14,gm. Tryńcza,08
181409,18,przeworski,14,gm. Zarzecze,09
181701,18,sanocki,17,m. Sanok,01
181702,18,sanocki,17,gm. Besko,02
181703,18,sanocki,17,gm. Bukowsko,03
181704,18,sanocki,17,gm. Komańcza,04
181705,18,sanocki,17,gm. Sanok,05
181706,18,sanocki,17,gm. Tyrawa Wołoska,06
181707,18,sanocki,17,gm. Zagórz,07
181708,18,sanocki,17,gm. Zarszyn,08
182101,18,leski,21,gm. Baligród,01
182102,18,leski,21,gm. Cisna,02
182103,18,leski,21,gm. Lesko,03
182104,18,leski,21,gm. Olszanica,04
182105,18,leski,21,gm. Solina,05
186101,18,m. Krosno,61,m. Krosno,01
186201,18,m. Przemyśl,62,m. Przemyśl,01
180301,18,dębicki,03,m. Dębica,01
180302,18,dębicki,03,gm. Brzostek,02
180303,18,dębicki,03,gm. Czarna,03
180304,18,dębicki,03,gm. Dębica,04
180305,18,dębicki,03,gm. Jodłowa,05
180306,18,dębicki,03,gm. Pilzno,06
180307,18,dębicki,03,gm. Żyraków,07
180601,18,kolbuszowski,06,gm. Cmolas,01
180602,18,kolbuszowski,06,gm. Kolbuszowa,02
180603,18,kolbuszowski,06,gm. Majdan Królewski,03
180604,18,kolbuszowski,06,gm. Niwiska,04
180605,18,kolbuszowski,06,gm. Raniżów,05
180606,18,kolbuszowski,06,gm. Dzikowiec,06
180801,18,leżajski,08,m. Leżajsk,01
180802,18,leżajski,08,gm. Grodzisko Dolne,02
180803,18,leżajski,08,gm. Kuryłówka,03
180804,18,leżajski,08,gm. Leżajsk,04
180805,18,leżajski,08,gm. Nowa Sarzyna,05
181001,18,łańcucki,10,m. Łańcut,01
181002,18,łańcucki,10,gm. Białobrzegi,02
181003,18,łańcucki,10,gm. Czarna,03
181004,18,łańcucki,10,gm. Łańcut,04
181005,18,łańcucki,10,gm. Markowa,05
181006,18,łańcucki,10,gm. Rakszawa,06
181007,18,łańcucki,10,gm. Żołynia,07
181101,18,mielecki,11,m. Mielec,01
181102,18,mielecki,11,gm. Borowa,02
181103,18,mielecki,11,gm. Czermin,03
181104,18,mielecki,11,gm. Gawłuszowice,04
181105,18,mielecki,11,gm. Mielec,05
181106,18,mielecki,11,gm. Padew Narodowa,06
181107,18,mielecki,11,gm. Przecław,07
181108,18,mielecki,11,gm. Radomyśl Wielki,08
181109,18,mielecki,11,gm. Tuszów Narodowy,09
181110,18,mielecki,11,gm. Wadowice Górne,10
181201,18,niżański,12,gm. Harasiuki,01
181202,18,niżański,12,gm. Jarocin,02
181203,18,niżański,12,gm. Jeżowe,03
181204,18,niżański,12,gm. Krzeszów,04
181205,18,niżański,12,gm. Nisko,05
181206,18,niżański,12,gm. Rudnik nad Sanem,06
181207,18,niżański,12,gm. Ulanów,07
181501,18,ropczycko-sędziszowski,15,gm. Iwierzyce,01
181502,18,ropczycko-sędziszowski,15,gm. Ostrów,02
181503,18,ropczycko-sędziszowski,15,gm. Ropczyce,03
181504,18,ropczycko-sędziszowski,15,gm. Sędziszów Małopolski,04
181505,18,ropczycko-sędziszowski,15,gm. Wielopole Skrzyńskie,05
181601,18,rzeszowski,16,m. Dynów,01
181602,18,rzeszowski,16,gm. Błażowa,02
181603,18,rzeszowski,16,gm. Boguchwała,03
181604,18,rzeszowski,16,gm. Chmielnik,04
181605,18,rzeszowski,16,gm. Dynów,05
181606,18,rzeszowski,16,gm. Głogów Małopolski,06
181607,18,rzeszowski,16,gm. Hyżne,07
181608,18,rzeszowski,16,gm. Kamień,08
181609,18,rzeszowski,16,gm. Krasne,09
181610,18,rzeszowski,16,gm. Lubenia,10
181611,18,rzeszowski,16,gm. Sokołów Małopolski,11
181612,18,rzeszowski,16,gm. Świlcza,12
181613,18,rzeszowski,16,gm. Trzebownisko,13
181614,18,rzeszowski,16,gm. Tyczyn,14
181801,18,stalowowolski,18,m. Stalowa Wola,01
181802,18,stalowowolski,18,gm. Bojanów,02
181803,18,stalowowolski,18,gm. Pysznica,03
181804,18,stalowowolski,18,gm. Radomyśl nad Sanem,04
181805,18,stalowowolski,18,gm. Zaklików,05
181806,18,stalowowolski,18,gm. Zaleszany,06
181901,18,strzyżowski,19,gm. Czudec,01
181902,18,strzyżowski,19,gm. Frysztak,02
181903,18,strzyżowski,19,gm. Niebylec,03
181904,18,strzyżowski,19,gm. Strzyżów,04
181905,18,strzyżowski,19,gm. Wiśniowa,05
182001,18,tarnobrzeski,20,gm. Baranów Sandomierski,01
182002,18,tarnobrzeski,20,gm. Gorzyce,02
182003,18,tarnobrzeski,20,gm. Grębów,03
182004,18,tarnobrzeski,20,gm. Nowa Dęba,04
186301,18,m. Rzeszów,63,m. Rzeszów,01
186401,18,m. Tarnobrzeg,64,m. Tarnobrzeg,01
200101,20,augustowski,01,m. Augustów,01
200102,20,augustowski,01,gm. Augustów,02
200103,20,augustowski,01,gm. Bargłów Kościelny,03
200104,20,augustowski,01,gm. Lipsk,04
200105,20,augustowski,01,gm. Nowinka,05
200106,20,augustowski,01,gm. Płaska,06
200107,20,augustowski,01,gm. Sztabin,07
200201,20,białostocki,02,gm. Choroszcz,01
200202,20,białostocki,02,gm. Czarna Białostocka,02
200203,20,białostocki,02,gm. Dobrzyniewo Duże,03
200204,20,białostocki,02,gm. Gródek,04
200205,20,białostocki,02,gm. Juchnowiec Kościelny,05
200206,20,białostocki,02,gm. Łapy,06
200207,20,białostocki,02,gm. Michałowo,07
200208,20,białostocki,02,gm. Poświętne,08
200209,20,białostocki,02,gm. Supraśl,09
200210,20,białostocki,02,gm. Suraż,10
200211,20,białostocki,02,gm. Turośń Kościelna,11
200212,20,białostocki,02,gm. Tykocin,12
200213,20,białostocki,02,gm. Wasilków,13
200214,20,białostocki,02,gm. Zabłudów,14
200215,20,białostocki,02,gm. Zawady,15
200301,20,bielski,03,m. Bielsk Podlaski,01
200302,20,bielski,03,m. Brańsk,02
200303,20,bielski,03,gm. Bielsk Podlaski,03
200304,20,bielski,03,gm. Boćki,04
200305,20,bielski,03,gm. Brańsk,05
200306,20,bielski,03,gm. Orla,06
200307,20,bielski,03,gm. Rudka,07
200308,20,bielski,03,gm. Wyszki,08
200401,20,grajewski,04,m. Grajewo,01
200402,20,grajewski,04,gm. Grajewo,02
200403,20,grajewski,04,gm. Radziłów,03
200404,20,grajewski,04,gm. Rajgród,04
200405,20,grajewski,04,gm. Szczuczyn,05
200406,20,grajewski,04,gm. Wąsosz,06
200501,20,hajnowski,05,m. Hajnówka,01
200502,20,hajnowski,05,gm. Białowieża,02
200503,20,hajnowski,05,gm. Czeremcha,03
200504,20,hajnowski,05,gm. Czyże,04
200505,20,hajnowski,05,gm. Dubicze Cerkiewne,05
200506,20,hajnowski,05,gm. Hajnówka,06
200507,20,hajnowski,05,gm. Kleszczele,07
200508,20,hajnowski,05,gm. Narew,08
200509,20,hajnowski,05,gm. Narewka,09
200601,20,kolneński,06,m. Kolno,01
200602,20,kolneński,06,gm. Grabowo,02
200603,20,kolneński,06,gm. Kolno,03
200604,20,kolneński,06,gm. Mały Płock,04
200605,20,kolneński,06,gm. Stawiski,05
200606,20,kolneński,06,gm. Turośl,06
200701,20,łomżyński,07,gm. Jedwabne,01
200702,20,łomżyński,07,gm. Łomża,02
200703,20,łomżyński,07,gm. Miastkowo,03
200704,20,łomżyński,07,gm. Nowogród,04
200705,20,łomżyński,07,gm. Piątnica,05
200706,20,łomżyński,07,gm. Przytuły,06
200707,20,łomżyński,07,gm. Śniadowo,07
200708,20,łomżyński,07,gm. Wizna,08
200709,20,łomżyński,07,gm. Zbójna,09
200801,20,moniecki,08,gm. Goniądz,01
200802,20,moniecki,08,gm. Jasionówka,02
200803,20,moniecki,08,gm. Jaświły,03
200804,20,moniecki,08,gm. Knyszyn,04
200805,20,moniecki,08,gm. Krypno,05
200806,20,moniecki,08,gm. Mońki,06
200807,20,moniecki,08,gm. Trzcianne,07
200901,20,sejneński,09,m. Sejny,01
200902,20,sejneński,09,gm. Giby,02
200903,20,sejneński,09,gm. Krasnopol,03
200904,20,sejneński,09,gm. Puńsk,04
200905,20,sejneński,09,gm. Sejny,05
201001,20,siemiatycki,10,m. Siemiatycze,01
201002,20,siemiatycki,10,gm. Drohiczyn,02
201003,20,siemiatycki,10,gm. Dziadkowice,03
201004,20,siemiatycki,10,gm. Grodzisk,04
201005,20,siemiatycki,10,gm. Mielnik,05
201006,20,siemiatycki,10,gm. Milejczyce,06
201007,20,siemiatycki,10,gm. Nurzec-Stacja,07
201008,20,siemiatycki,10,gm. Perlejewo,08
201009,20,siemiatycki,10,gm. Siemiatycze,09
201101,20,sokólski,11,gm. Dąbrowa Białostocka,01
201102,20,sokólski,11,gm. Janów,02
201103,20,sokólski,11,gm. Korycin,03
201104,20,sokólski,11,gm. Krynki,04
201105,20,sokólski,11,gm. Kuźnica,05
201106,20,sokólski,11,gm. Nowy Dwór,06
201107,20,sokólski,11,gm. Sidra,07
201108,20,sokólski,11,gm. Sokółka,08
201109,20,sokólski,11,gm. Suchowola,09
201110,20,sokólski,11,gm. Szudziałowo,10
201201,20,suwalski,12,gm. Bakałarzewo,01
201202,20,suwalski,12,gm. Filipów,02
201203,20,suwalski,12,gm. Jeleniewo,03
201204,20,suwalski,12,gm. Przerośl,04
201205,20,suwalski,12,gm. Raczki,05
201206,20,suwalski,12,gm. Rutka-Tartak,06
201207,20,suwalski,12,gm. Suwałki,07
201208,20,suwalski,12,gm. Szypliszki,08
201209,20,suwalski,12,gm. Wiżajny,09
201301,20,wysokomazowiecki,13,m. Wysokie Mazowieckie,01
201302,20,wysokomazowiecki,13,gm. Ciechanowiec,02
201303,20,wysokomazowiecki,13,gm. Czyżew-Osada,03
201304,20,wysokomazowiecki,13,gm. Klukowo,04
201305,20,wysokomazowiecki,13,gm. Kobylin-Borzymy,05
201306,20,wysokomazowiecki,13,gm. Kulesze Kościelne,06
201307,20,wysokomazowiecki,13,gm. Nowe Piekuty,07
201308,20,wysokomazowiecki,13,gm. Sokoły,08
201309,20,wysokomazowiecki,13,gm. Szepietowo,09
201310,20,wysokomazowiecki,13,gm. Wysokie Mazowieckie,10
201401,20,zambrowski,14,m. Zambrów,01
201402,20,zambrowski,14,gm. Kołaki Kościelne,02
201403,20,zambrowski,14,gm. Rutki,03
201404,20,zambrowski,14,gm. Szumowo,04
201405,20,zambrowski,14,gm. Zambrów,05
206101,20,m. Białystok,61,m. Białystok,01
206201,20,m. Łomża,62,m. Łomża,01
206301,20,m. Suwałki,63,m. Suwałki,01
220401,22,gdański,04,m. Pruszcz Gdański,01
220402,22,gdański,04,gm. Cedry Wielkie,02
220403,22,gdański,04,gm. Kolbudy,03
220404,22,gdański,04,gm. Pruszcz Gdański,04
220405,22,gdański,04,gm. Przywidz,05
220406,22,gdański,04,gm. Pszczółki,06
220407,22,gdański,04,gm. Suchy Dąb,07
220408,22,gdański,04,gm. Trąbki Wielkie,08
220701,22,kwidzyński,07,m. Kwidzyn,01
220702,22,kwidzyński,07,gm. Gardeja,02
220703,22,kwidzyński,07,gm. Kwidzyn,03
220704,22,kwidzyński,07,gm. Prabuty,04
220705,22,kwidzyński,07,gm. Ryjewo,05
220706,22,kwidzyński,07,gm. Sadlinki,06
220901,22,malborski,09,m. Malbork,01
220903,22,malborski,09,gm. Lichnowy,03
220904,22,malborski,09,gm. Malbork,04
220906,22,malborski,09,gm. Miłoradz,06
220907,22,malborski,09,gm. Nowy Staw,07
220908,22,malborski,09,gm. Stare Pole,08
221001,22,nowodworski,10,m. Krynica Morska,01
221002,22,nowodworski,10,gm. Nowy Dwór Gdański,02
221003,22,nowodworski,10,gm. Ostaszewo,03
221004,22,nowodworski,10,gm. Stegna,04
221005,22,nowodworski,10,gm. Sztutowo,05
221301,22,starogardzki,13,m. Czarna Woda,01
221302,22,starogardzki,13,m. Skórcz,02
221303,22,starogardzki,13,m. Starogard Gdański,03
221304,22,starogardzki,13,gm. Bobowo,04
221305,22,starogardzki,13,gm. Kaliska,05
221306,22,starogardzki,13,gm. Lubichowo,06
221307,22,starogardzki,13,gm. Osieczna,07
221308,22,starogardzki,13,gm. Osiek,08
221309,22,starogardzki,13,gm. Skarszewy,09
221310,22,starogardzki,13,gm. Skórcz,10
221311,22,starogardzki,13,gm. Smętowo Graniczne,11
221312,22,starogardzki,13,gm. Starogard Gdański,12
221313,22,starogardzki,13,gm. Zblewo,13
221401,22,tczewski,14,m. Tczew,01
221402,22,tczewski,14,gm. Gniew,02
221403,22,tczewski,14,gm. Morzeszczyn,03
221404,22,tczewski,14,gm. Pelplin,04
221405,22,tczewski,14,gm. Subkowy,05
221406,22,tczewski,14,gm. Tczew,06
221601,22,sztumski,16,gm. Dzierzgoń,01
221602,22,sztumski,16,gm. Mikołajki Pomorskie,02
